 Fx_Air  , Fx_L1   , Fx_L2   , Fx_R1   , Fx_R2   , Fy_Air  , Fy_L1   , Fy_L2   , Fy_R1   , Fy_R2   , Fz_Air  , Fz_L1   , Fz_L2   , Fz_R1   , Fz_R2   , Roll    , Roll_L1 , Roll_L2 , Roll_R1 , Roll_R2 , Yaw     , Yaw_L1  , Yaw_L2  , Yaw_R1  , Yaw_R2  
-248.4513366,-2069.685123,-1590.686441,-1992.388267,-576.72311,-52.22718012,-3299.138249,-3667.049324,-872.9507878,-961.2685022,146.0302086,4420.34436,3883.068947,2069.316934,1066.875466,-1.198445512,-0.581579391,1.428251916,-2.267988702,-1.881587336,-92.6068575,-88.68542935,-92.78642054,-89.22588334,-92.58035106
-245.8601554,-1980.136444,-1369.923954,-1835.713118,-607.8050126,-52.02144574,-3358.118898,-3883.876067,-968.3954207,-972.1671575,144.474547,4428.891429,3999.007254,1973.671415,1092.197239,-1.315685702,-0.691510263,1.437329971,-2.364311521,-1.978473406,-93.02503125,-89.03242303,-93.22270964,-89.58041954,-93.00665156
-243.3511394,-1955.322639,-1236.17873,-1603.878939,-671.6865098,-51.53684101,-3278.857876,-3969.141841,-1189.047944,-1045.708026,142.9957115,4387.738559,4035.201323,1923.462267,1184.351077,-1.375462836,-0.7407915,1.447129209,-2.4369546,-2.00587448,-93.41566763,-89.25660346,-93.62770128,-89.81894324,-93.40177194
-240.8892853,-1977.251971,-1172.340116,-1451.402293,-754.9476372,-50.79773984,-3115.883641,-3991.693348,-1365.758979,-1158.272498,141.570096,4335.887389,4036.019198,1972.49772,1317.032239,-1.388134656,-0.743798698,1.471068699,-2.467155728,-1.983199492,-93.77754191,-89.39524089,-94.00028977,-89.97722546,-93.76324834
-238.3917061,-2037.11165,-1143.420796,-1527.2295,-797.1356739,-49.83487503,-2953.117614,-3924.087382,-1414.94008,-1210.502411,140.1442437,4324.844524,3960.795531,2088.133079,1380.236801,-1.374274993,-0.724760855,1.481206676,-2.461904786,-1.962121451,-94.10719798,-89.50551708,-94.33744151,-90.10874866,-94.08838744
-235.8168823,-2124.54938,-1140.119911,-1707.032171,-803.008908,-48.71423014,-2776.782589,-3807.309806,-1379.168148,-1186.192834,138.6864073,4347.714965,3845.947683,2202.652482,1362.699656,-1.349607716,-0.69269302,1.475019841,-2.443167344,-1.955643544,-94.40377378,-89.58315819,-94.63775725,-90.20919074,-94.38055208
-233.1544301,-2216.419867,-1153.584831,-1904.683037,-808.0787582,-47.48561213,-2601.139862,-3671.888707,-1323.841983,-1136.461265,137.1853435,4386.98486,3719.210265,2318.555704,1325.6333,-1.318438146,-0.646985027,1.459659137,-2.420084816,-1.946399544,-94.66803521,-89.68594815,-94.90211739,-90.3301001,-94.64284492
-230.4030339,-2288.954413,-1179.774496,-2067.425018,-829.1458248,-46.15957231,-2459.24998,-3542.490134,-1278.044765,-1095.301974,135.6390881,4396.583079,3602.935605,2416.95737,1305.537937,-1.280888258,-0.590142557,1.445342921,-2.395354444,-1.923943952,-94.90150273,-89.8552286,-95.13295681,-90.50704415,-94.87636797
-227.5746963,-2342.861988,-1214.185599,-2181.539133,-865.3599602,-44.7337459,-2374.422554,-3437.824387,-1240.005423,-1070.346552,134.0549647,4383.454954,3513.624471,2480.364364,1307.647042,-1.239868142,-0.531716343,1.438135968,-2.3671927,-1.890861283,-95.10620206,-90.10181801,-95.33303892,-90.75001302,-95.08202703
-224.6815954,-2368.208331,-1254.115983,-2248.198746,-907.9385459,-43.19338295,-2383.202952,-3377.597964,-1231.618595,-1055.417971,132.4414907,4363.839329,3469.301647,2516.377202,1322.01416,-1.200753358,-0.481004941,1.442070344,-2.339014605,-1.856166442,-95.28417647,-90.47094912,-95.50555116,-91.10067722,-95.26113204
-221.7348472,-2383.036843,-1291.266448,-2279.91041,-952.7851922,-41.51650864,-2464.57665,-3358.875792,-1222.958198,-1050.178135,130.8070662,4350.291318,3463.55927,2521.988136,1345.425398,-1.170906548,-0.447151267,1.452270674,-2.313511112,-1.828036293,-95.43850056,-90.89599476,-95.65479521,-91.50040462,-95.41603452
-218.7618632,-2382.564303,-1315.581671,-2283.532448,-967.8960272,-39.72097544,-2552.973756,-3361.772435,-1198.020571,-1016.915017,129.1661519,4343.50681,3474.660782,2502.595347,1330.759151,-1.154574258,-0.427495462,1.459146635,-2.292492397,-1.822492436,-95.5722896,-91.32268491,-95.78428896,-91.90158167,-95.55061991
-215.7974018,-2360.02368,-1323.832643,-2271.177146,-967.8077026,-37.83322674,-2634.587867,-3372.443374,-1165.683219,-970.4341574,127.5368285,4335.167018,3488.730572,2468.294211,1297.842266,-1.149531473,-0.417933365,1.460252315,-2.27555038,-1.830500146,-95.68784361,-91.7408752,-95.89644374,-92.29534859,-95.66810114
-212.8653294,-2321.940364,-1317.74167,-2254.258414,-967.2247193,-35.87621339,-2697.020259,-3376.229621,-1135.3921,-927.2391149,125.930867,4317.756175,3494.449338,2433.438467,1267.467272,-1.149629977,-0.411476751,1.456037404,-2.25938953,-1.840438047,-95.78715558,-92.14382418,-95.99307957,-92.67577545,-95.77046574
-209.9785876,-2269.76934,-1301.766088,-2235.547771,-973.9849289,-33.86899613,-2740.153179,-3367.391228,-1117.221094,-897.7147138,124.3537612,4287.903702,3487.788817,2405.190781,1251.849386,-1.14901747,-0.402650915,1.449285991,-2.241429069,-1.844184686,-95.87224825,-92.53821862,-96.07590496,-93.04896334,-95.85913705
-207.1466929,-2207.858339,-1280.162292,-2209.92979,-987.7909665,-31.8274189,-2770.578029,-3347.124625,-1115.529136,-884.0296318,122.8092261,4249.044575,3473.43726,2381.136076,1251.772714,-1.145010222,-0.389603395,1.442195172,-2.220704944,-1.839715205,-95.94542721,-92.93785054,-96.14701842,-93.42839003,-95.93570879
-204.3759352,-2144.475951,-1256.216272,-2176.01404,-1003.296506,-29.76373954,-2799.100827,-3320.6552,-1128.119284,-882.4938065,121.2993498,4209.232787,3460.184822,2358.548713,1260.920835,-1.138255079,-0.374434419,1.435716717,-2.198153471,-1.82979892,-96.00921936,-93.34561923,-96.20877578,-93.8169408,-96.00230518
-201.6724854,-2077.236819,-1229.061646,-2132.925434,-1015.237125,-27.68819002,-2823.676448,-3296.681104,-1149.158007,-889.4066877,119.8263414,4174.442674,3455.63637,2335.034578,1273.845249,-1.131066121,-0.359416495,1.430807301,-2.175933039,-1.818270636,-96.06613647,-93.74843988,-96.2639404,-94.20291607,-96.06119463
-199.0469769,-2006.962836,-1195.732854,-2082.188817,-1018.07129,-25.61221401,-2833.244948,-3273.415199,-1173.650181,-900.0946631,118.3950585,4145.583471,3459.890865,2309.921797,1284.791679,-1.125417828,-0.345211468,1.425573229,-2.156089634,-1.808550133,-96.11831881,-94.12761068,-96.31477368,-94.56867024,-96.11456041
-196.5100667,-1937.302491,-1156.798273,-2026.483784,-1011.707414,-23.54921744,-2818.239534,-3242.340942,-1197.93675,-913.2446356,117.0103138,4119.854688,3468.478095,2284.886362,1293.619388,-1.121610392,-0.330835939,1.417155487,-2.139033596,-1.801037902,-96.16727312,-94.47157247,-96.36307396,-94.90259194,-96.16406478
-194.0713194,-1862.810712,-1110.566125,-1966.297366,-997.2910362,-21.51222872,-2773.065551,-3191.138918,-1223.165506,-928.8219758,115.6764273,4094.381936,3474.980059,2264.398209,1304.057206,-1.118172345,-0.314088947,1.403111801,-2.123947859,-1.794141498,-96.21382205,-94.77757209,-96.40969588,-95.20170087,-96.21069082
-191.742111,-1783.60905,-1057.958311,-1896.678357,-977.137734,-19.5145995,-2699.547938,-3115.875777,-1252.369532,-948.0510598,114.3989685,4064.168606,3474.57545,2250.174328,1320.958183,-1.112742979,-0.292005313,1.384026326,-2.109081753,-1.785239213,-96.25831205,-95.05940823,-96.45490379,-95.47891007,-96.25480133
-189.5298188,-1706.874998,-1004.140592,-1819.131591,-950.8622493,-17.56587567,-2619.854383,-3013.388958,-1288.474206,-967.6807164,113.1815345,4029.150059,3465.668164,2241.923458,1346.733035,-1.103485351,-0.264920555,1.360170777,-2.092620366,-1.774004549,-96.30101243,-95.34105348,-96.49879226,-95.75662832,-96.29645071
-187.4374614,-1632.383576,-952.2891437,-1728.608727,-915.7916187,-15.67576051,-2550.728006,-2884.951078,-1327.720274,-980.6333734,112.0252824,3992.456817,3449.622263,2238.065227,1378.423557,-1.090042619,-0.234262605,1.331719639,-2.073049551,-1.762575184,-96.34291269,-95.64134572,-96.54239687,-96.05348732,-96.33656401
-185.4701745,-1561.16789,-900.698339,-1634.079306,-873.756578,-13.85753023,-2501.987813,-2728.167339,-1366.389478,-980.6443385,110.9326993,3956.265552,3431.806498,2236.229775,1415.908621,-1.073152916,-0.201861748,1.297277453,-2.049935346,-1.753805017,-96.38604131,-95.97041155,-96.58754396,-96.38006041,-96.3772828
-183.6234646,-1500.275661,-850.8453849,-1550.544963,-827.466192,-12.13104103,-2464.376196,-2561.114518,-1399.477491,-964.3079203,109.9005108,3921.627591,3413.474557,2236.653899,1456.726229,-1.053718287,-0.168207581,1.262110006,-2.023505049,-1.749582432,-96.43383269,-96.31855776,-96.63759036,-96.72722227,-96.42208122
-181.888576,-1448.364459,-809.0680582,-1481.588301,-776.892308,-10.52414054,-2429.116135,-2390.519956,-1428.858552,-929.3805063,108.9230378,3887.247196,3393.005893,2239.986419,1499.652505,-1.032045208,-0.133351888,1.228201277,-1.994704073,-1.750738557,-96.49082101,-96.67251868,-96.69705464,-97.08227949,-96.4755419
-180.2535799,-1401.018992,-771.7324113,-1422.314558,-735.0382157,-9.060353737,-2387.950443,-2227.386922,-1448.788663,-887.0766011,107.9934446,3851.326452,3369.762447,2246.761948,1543.967081,-1.008014617,-0.097007114,1.199643988,-1.963474108,-1.753110785,-96.56205624,-97.01969054,-96.77068424,-97.43204613,-96.54283603
-178.7072253,-1360.154965,-741.3349762,-1372.321162,-694.7285658,-7.768631502,-2336.38382,-2059.807635,-1462.306964,-843.8754914,107.1056055,3813.497547,3341.87736,2256.771843,1588.467599,-0.981518675,-0.0590136,1.171022704,-1.930566206,-1.754207483,-96.65248628,-97.35532942,-96.86348418,-97.771563,-96.62882493
-177.2417418,-1323.359064,-708.8952394,-1326.06949,-651.3260739,-6.666870819,-2280.348064,-1915.032453,-1473.532268,-798.2553817,106.2562104,3774.343942,3309.753547,2269.399984,1631.697548,-0.952660454,-0.020100664,1.152071774,-1.89658405,-1.753870922,-96.76668089,-97.68750911,-96.97953456,-98.10812434,-96.73831052
-175.8486933,-1284.90608,-684.1031663,-1279.973314,-618.9784148,-5.764825895,-2232.956893,-1786.607746,-1486.042675,-763.453413,105.4418491,3736.623226,3277.145905,2280.705788,1670.511979,-0.922834921,0.017209711,1.139024059,-1.862847773,-1.749037903,-96.90849561,-98.03052919,-97.12261692,-98.45615494,-96.8750119
-174.5182534,-1247.687927,-663.6108474,-1235.29411,-590.3031261,-5.059868382,-2204.811192,-1698.129124,-1501.898688,-741.6863128,104.6584023,3704.638819,3251.370015,2286.726493,1701.027774,-0.894738892,0.049541502,1.136814789,-1.831552224,-1.741256727,-97.08131144,-98.39540082,-97.29618751,-98.82654027,-97.04269737
-173.2417735,-1213.378991,-646.320479,-1193.267125,-563.8134086,-4.541316952,-2201.45201,-1650.018083,-1518.0041,-730.4789003,103.9022687,3683.35686,3239.272624,2284.112948,1718.474161,-0.872002168,0.07316407,1.142399051,-1.805114826,-1.734234605,-97.28761927,-98.78600602,-97.50285556,-99.22328404,-97.24407948
-172.0135147,-1177.390378,-629.1770945,-1152.110086,-537.3691655,-4.19603523,-2217.812651,-1641.057524,-1530.368769,-727.6261441,103.1712266,3673.855564,3243.415462,2271.230615,1720.533845,-0.857654815,0.08589637,1.15304018,-1.785994052,-1.730797275,-97.52904282,-99.19270478,-97.74449814,-99.63613433,-97.48112241
-170.8309291,-1140.803027,-612.2056776,-1112.050727,-511.7267796,-4.010207085,-2240.909849,-1668.222103,-1534.120122,-736.7189668,102.4645964,3672.20966,3261.808316,2248.226196,1708.942377,-0.852867129,0.088315794,1.167206171,-1.774993167,-1.730615025,-97.80620467,-99.60308701,-98.02206628,-100.0520453,-97.75481843
-169.6907671,-1105.363946,-596.0990397,-1075.305741,-488.3074388,-3.967034209,-2263.356295,-1725.968204,-1529.485704,-756.513421,101.780999,3674.565664,3289.419132,2218.539365,1687.669459,-0.85685796,0.082046315,1.18416241,-1.771477537,-1.732917328,-98.11824761,-100.0112204,-98.33473045,-100.4645802,-98.06439324
-168.5905292,-1066.936687,-579.1500508,-1038.863524,-466.4699061,-4.045955814,-2283.81478,-1807.621259,-1519.985262,-784.3034212,101.1193124,3677.948585,3320.784462,2185.672891,1661.453518,-0.867650346,0.069061926,1.203595288,-1.774167886,-1.736789971,-98.46284507,-100.417112,-98.68019436,-100.8733434,-98.40739129
-167.5307363,-1025.455647,-561.4566007,-1000.231409,-445.7130098,-4.222958414,-2305.519133,-1906.492194,-1510.565332,-817.6603489,100.4801251,3680.549752,3352.816454,2151.128927,1634.131336,-0.883134103,0.051160256,1.225069759,-1.781556644,-1.741451266,-98.8366145,-100.827876,-99.0551067,-101.2857648,-98.7803237
-166.5106558,-983.9689477,-544.4249317,-960.334315,-426.2714207,-4.471619034,-2340.386334,-2015.282118,-1506.671225,-852.8404276,99.86325991,3683.856992,3384.361407,2115.130871,1605.842592,-0.901981861,0.028653974,1.247264414,-1.792278591,-1.747224125,-99.23564438,-101.2605318,-99.45530868,-101.7198866,-99.17918563
-165.528063,-942.2616312,-526.5865178,-919.4312174,-407.1135338,-4.767774875,-2399.37902,-2117.517767,-1509.706223,-887.0752637,99.26763396,3690.723811,3416.399541,2076.932862,1575.319824,-0.923905019,0.000752033,1.264878059,-1.805686221,-1.754980797,-99.65634825,-101.7260753,-99.87740563,-102.1870765,-99.6002039
-164.5831153,-898.7204921,-507.8062365,-876.2937866,-386.7155548,-5.092778424,-2482.579389,-2224.480938,-1517.801455,-917.7917899,98.69356159,3702.461873,3450.331183,2036.397484,1542.173105,-0.949024896,-0.032558665,1.281382834,-1.82161685,-1.765801334,-100.0962772,-102.2244777,-100.3187284,-102.6875549,-100.0409936
-163.6736633,-856.7793215,-490.5146835,-834.4807455,-364.4331075,-5.433089514,-2578.609003,-2337.299073,-1532.110117,-940.2746718,98.13994441,3725.819632,3488.149946,2004.401948,1507.022038,-0.977561397,-0.070172735,1.296914981,-1.841678634,-1.781505329,-100.5540405,-102.7423102,-100.7781436,-103.2075481,-100.5001422
-162.8000545,-815.1693587,-473.5307305,-791.1385976,-343.318767,-5.786224955,-2662.93403,-2455.658988,-1533.880063,-960.2151325,97.60698555,3740.269114,3529.595903,1957.966467,1471.370236,-1.009141141,-0.108308784,1.31185046,-1.862949344,-1.800039715,-101.0286273,-103.2740515,-101.2544384,-103.7415511,-100.9765314
-161.9614913,-771.4902187,-454.9595542,-749.3720722,-323.4311922,-6.148038122,-2743.569552,-2565.411605,-1529.422522,-979.7540399,97.09425823,3749.231424,3570.441615,1908.47615,1437.982856,-1.04215115,-0.148050568,1.323112415,-1.884447087,-1.819451454,-101.5183858,-103.8094598,-101.7462662,-104.2785428,-101.4684139
-161.1583512,-728.1979903,-435.8928488,-709.2364008,-304.4072547,-6.516365993,-2808.966389,-2672.834425,-1517.972606,-1001.607981,96.60201165,3752.409286,3607.661157,1861.596599,1410.872053,-1.07430631,-0.186881403,1.334800486,-1.904827669,-1.837042559,-102.021655,-104.3318329,-102.2516843,-104.8008135,-101.9738913
-160.3894343,-685.6130174,-417.2603501,-670.5242471,-287.6850587,-6.885535712,-2855.283255,-2777.446869,-1503.267233,-1027.619208,96.12966456,3749.547002,3643.939648,1819.350978,1402.42402,-1.103728182,-0.222461635,1.348387216,-1.922942845,-1.851346383,-102.536187,-104.8430551,-102.7684718,-105.3108281,-102.4903828
-159.6550331,-642.1270539,-397.5559896,-631.4438509,-269.3785569,-7.250025021,-2891.621257,-2865.638416,-1488.95442,-1045.871669,95.67756394,3743.414354,3664.142077,1780.785066,1386.639145,-1.129791321,-0.25520459,1.359469476,-1.938732032,-1.865773783,-103.0591522,-105.3483669,-103.2937969,-105.8140612,-103.0148363
-158.9566411,-597.7279574,-377.301101,-590.7657555,-250.8981216,-7.606415832,-2919.778656,-2936.600158,-1474.550267,-1059.873287,95.24674454,3734.855739,3673.165478,1744.537766,1368.181942,-1.152209711,-0.284824668,1.367238755,-1.951924655,-1.878328111,-103.5880961,-105.8483931,-103.8247095,-106.3112381,-103.5450976
-158.2930545,-556.3622406,-358.0642788,-555.3134083,-233.1167201,-7.951041686,-2955.288045,-2989.468466,-1479.78666,-1073.297143,94.83664994,3741.592153,3675.617588,1733.601491,1351.768687,-1.170811597,-0.312515261,1.371194445,-1.965097551,-1.887471176,-104.1211315,-106.3476434,-104.359437,-106.8074262,-104.0793361
-157.6616145,-515.1620963,-339.7786167,-515.101879,-216.0979964,-8.27943829,-2977.054501,-3039.190004,-1481.629082,-1086.667885,94.44589709,3744.029304,3678.181797,1720.886133,1338.316711,-1.186561791,-0.33472389,1.375621802,-1.97807625,-1.894058166,-104.6575709,-106.8423703,-104.8971037,-107.2987484,-104.6168492
-157.0652006,-472.2599801,-320.8934482,-471.7590191,-199.1602046,-8.594235278,-2996.989666,-3089.675382,-1474.893379,-1095.566241,94.0761934,3737.844186,3685.789107,1696.025057,1327.150092,-1.200734427,-0.354214152,1.380990499,-1.98868726,-1.900943464,-105.1965063,-107.3512365,-105.4370425,-107.8048291,-105.1567469
-156.5030326,-430.8161634,-302.5706643,-429.955544,-182.7009063,-8.890767671,-3023.573753,-3140.471181,-1468.296353,-1103.616104,93.72730671,3730.144345,3697.912703,1669.059372,1317.200807,-1.213892571,-0.373333683,1.387174907,-1.997426601,-1.907478659,-105.7366771,-107.8786908,-105.9781151,-108.3303137,-105.6977386
-155.971304,-392.3231489,-285.7580615,-391.6510428,-169.1520857,-9.160747124,-3056.073017,-3204.549094,-1463.306269,-1127.393206,93.39734596,3725.446944,3730.610924,1643.913874,1328.584709,-1.226332847,-0.39257824,1.39870014,-2.004992567,-1.90892878,-106.276945,-108.4171037,-106.5194275,-108.8673196,-106.2385935
-155.4663997,-354.8527002,-268.0203704,-355.8385971,-154.4628521,-9.390563019,-3090.202404,-3261.769356,-1458.43674,-1148.985567,93.08477676,3726.198068,3763.72795,1621.252461,1340.598298,-1.239051306,-0.412258819,1.40933386,-2.012842757,-1.913236304,-106.8156438,-108.9550769,-107.0600078,-109.404048,-106.776765
-154.9890689,-319.7241675,-250.5584781,-321.8131505,-138.8047597,-9.583307566,-3118.124006,-3298.687174,-1450.907894,-1153.197427,92.7900448,3732.289007,3784.252383,1600.742629,1334.621839,-1.252499247,-0.431882592,1.413405282,-2.021945673,-1.924768312,-107.351341,-109.4763514,-107.5980649,-109.9234912,-107.3113899
-154.5391992,-287.3014179,-234.2997438,-290.6068262,-124.3269467,-9.746474321,-3131.105766,-3322.225658,-1443.637593,-1151.640527,92.51286758,3737.647865,3792.058012,1586.919252,1323.563425,-1.26483204,-0.448503312,1.414079548,-2.031438539,-1.936842015,-107.8834396,-109.9713845,-108.1326552,-110.4156209,-107.8425972
-154.1153742,-257.2187495,-219.2604883,-262.2025326,-111.5736421,-9.884502778,-3126.865131,-3336.020169,-1441.913724,-1154.049854,92.25227307,3742.324741,3791.307988,1586.36526,1318.539524,-1.273734364,-0.459820234,1.414032128,-2.040646503,-1.94399751,-108.4115849,-110.4344725,-108.6629664,-110.874616,-108.3700396
-153.7175125,-227.8164201,-204.8077357,-234.1977597,-100.2040273,-9.999943851,-3101.813703,-3344.597729,-1438.227748,-1164.217516,92.00815248,3739.317676,3787.903445,1589.505479,1324.134752,-1.278069657,-0.464169808,1.415686666,-2.047575638,-1.944488724,-108.9352152,-110.868319,-109.1884999,-111.303352,-108.8928619
-153.3453243,-199.9198643,-191.178957,-207.2895431,-90.09895834,-10.09140935,-3063.795089,-3350.229909,-1432.979155,-1180.142448,91.78042907,3730.926886,3785.634229,1594.513924,1338.557334,-1.277988635,-0.462861169,1.41983093,-2.051654223,-1.939736568,-109.4530348,-111.2825599,-109.7079187,-111.7120839,-109.4094637
-152.9971518,-174.4107444,-178.6306446,-182.1021034,-81.2206494,-10.15312656,-3023.034474,-3354.600903,-1427.431073,-1197.842527,91.56838853,3720.781824,3787.473434,1599.999784,1358.148306,-1.274569038,-0.458031474,1.426338147,-2.053159549,-1.932392503,-109.9631772,-111.6903485,-110.2195652,-112.1147561,-109.9178721
-152.6702909,-150.671124,-166.9216049,-158.5529873,-73.53315598,-10.17531283,-2988.744938,-3360.79673,-1422.770128,-1218.689133,91.37085937,3712.824071,3798.116509,1604.84939,1385.455193,-1.269366141,-0.451873019,1.435336497,-2.052918948,-1.923664769,-110.4635747,-112.1039587,-110.7215807,-112.5241073,-110.415863
-152.3623811,-129.1517435,-156.0457441,-136.7371451,-66.41131934,-10.14881231,-2964.56615,-3362.956077,-1417.011295,-1232.539985,91.18683979,3708.20872,3811.389009,1608.105604,1408.618543,-1.26404482,-0.44595876,1.443770379,-2.051750947,-1.918398778,-110.9522536,-112.5296424,-111.2122607,-112.9466567,-110.9015775
-152.0712477,-110.2796225,-146.2794007,-117.1808249,-59.95951261,-10.06930025,-2947.386271,-3358.038276,-1413.091787,-1237.631584,91.01520576,3707.232587,3823.482732,1610.075167,1425.328447,-1.259477866,-0.440488745,1.449812659,-2.05061686,-1.917346314,-111.4278005,-112.9682147,-111.6900478,-113.3831809,-111.3737978
-151.7962393,-92.99629039,-137.2745589,-98.50777918,-54.45316236,-9.939604714,-2923.959601,-3343.942102,-1384.559494,-1236.099409,90.85540805,3683.369716,3831.009086,1577.647345,1437.545951,-1.255269898,-0.433711705,1.452923651,-2.044349757,-1.918863753,-111.8893985,-113.4209202,-112.1541804,-113.8349509,-111.8321261
