Time, Alpha_L1, Alpha_L2, Alpha_R1, Alpha_R2, CamberL1, CamberR1, Fx_Air  , Fx_L1   , Fx_L2   , Fx_R1   , Fx_R2   , Fy_Air  , Fy_L1   , Fy_L2   , Fy_R1   , Fy_R2   , Fz_Air  , Fz_L1   , Fz_L2   , Fz_R1   , Fz_R2   , MuX_L1  , MuX_L2  , MuX_R1  , MuX_R2  , MuY_L1  , MuY_L2  , MuY_R1  , MuY_R2  , Steer_SW
       21.925, -1.48491939907, -1.31800338393, -0.562621935559, -1.33269455407, -2.47451662879, -3.34122812275, -414.841535338, 1817.43271218, -66.2669654398,  1761.0940818, -72.5668857857,    13.6839547, 1244.92286258, 999.171743494, 1110.28521497, 1634.88862838, 248.744064051, 3077.10218567, 2607.68125652, 4860.73940974, 4293.88734912,             1,             1,             1,             1,             1,             1,             1,             1, -5.59245161782
        21.95, -1.22346606256, -1.17081300547, -0.303918124075, -1.18535349575, -2.51334761988, -3.30613015374, -415.932129451, 1464.55681709, -150.05274527, 1403.03963535, -158.010769307,  12.523525823, 1111.00852842, 927.109304619, 770.739360132, 1441.13429675, 249.424400069,  3171.0817024, 2673.99033691,   4821.254531, 4182.43906694,             1,             1,             1,             1,             1,             1,             1,             1, -9.68996621472
       21.975, -1.02188257102, -1.02400607116, -0.10416928044, -1.03724119807, -2.54490735452, -3.27935028959, -416.507615097, 816.094403314, -344.50738334, 773.203164573, -353.891275812, 11.3218587521,  962.54490467, 845.813761795, 441.803004495,  1239.2306102, 249.794070303,  3308.1705405, 2722.43957031,  4784.6360348, 4003.33833631,             1,             1,             1,             1,             1,             1,             1,             1, -13.2575754181
           22, -0.878793565101, -0.877376766798, 0.0393712390651, -0.88730830509,  -2.567393749, -3.26373548871, -416.155746033, -183.074471592, -687.573778049, -221.973529813, -696.174088798, 10.0529465423, 852.267061516, 755.331348075, 194.127999143,   1033.338752, 249.605915979, 3503.05777006, 2725.15630144, 4767.24307863, 3734.40059105,             1,             1,             1,             1,             1,             1,             1,             1, -15.6203951757
       22.025, -0.736775821933, -0.731869773119, 0.186935201509, -0.735498957718, -2.58971218322, -3.25037777118, -414.431599945, -1569.22250728, -1152.91184067, -1588.29241702, -1181.10546483, 8.68935479758, 828.687874526, 639.509869509, -18.9545971679, 823.634073041, 248.593022075, 3766.48782895, 2636.41749321, 4807.06347761, 3365.28847438,             1,             1,             1,             1,             1,             1,             1,             1, -17.4254553903
        22.05, -0.633577581932, -0.596034607541, 0.30483904243, -0.590203779208, -2.60756158508, -3.24380971805, -411.074942427, -2991.06230794, -1639.03798013, -2999.49433556, -1660.58985823, 7.30390347049, 711.127721469, 470.142450448, -232.507106655, 582.929844728, 246.597804367, 4097.22929282, 2420.51154046, 4943.13240795, 2898.98445377,             1,             1,             1,             1,             1,             1,             1,             1, -19.0947507589
       22.075, -0.453354340736, -0.482116935977, 0.517073829799, -0.464687396931, -2.6406925891, -3.2217395608, -406.323097908, -4006.99582837, -1869.08069275, -4103.22748557, -1938.2344476, 6.01119071167, 475.249043218, 280.532109549, -465.997091942, 343.561830422, 243.761417381, 4472.97749894, 2112.20528671, 5173.98107479, 2383.75875178,             1,             1,             1,             1,             1,             1,             1,             1, -21.7621529181
         22.1, -0.192123706446, -0.388762217292, 0.831332144709, -0.361134340968, -2.68859399494, -3.17955474163, -400.828371787, -4680.47815635, -1814.41069637, -4806.2057411, -1831.24478558,   4.878573694, 208.729497782, 124.902611118, -714.280627038,  141.46864949, 240.475289288, 4904.24868679, 1840.74280424, 5412.72286463, 1889.14946192,             1,             1,             1,             1,             1,             1,             1,             1, -25.9034254431
       22.125, 0.167808031327, -0.30002116418, 1.26041865352, -0.2691684251, -2.74710713259, -3.11543489568, -395.049373466, -5212.56705671, -1691.58967164, -5236.63183738, -1437.59079668, 3.86319749637, -19.7241406188, 63.5044139634, -916.15758971, 46.8113478241, 237.015753971,  5392.6097614,  1699.1638413, 5608.83013869, 1442.12647121,             1,             1,             1,             1,             1,             1,             1,             1, -32.1240916741
        22.15, 0.594402531392, -0.199284692667, 1.75849115207, -0.17465868602, -2.80936692714, -3.03956037879, -389.171587296, -5663.00637848, -1700.34118109, -5469.28904274, -1054.75571788, 2.88289735377, -278.564222041, 52.9959769601, -964.70569238, 18.1869985978, 233.495087867, 5885.04027174, 1706.51958564, 5760.36969129, 1065.02532766,             1,             1,             1,             1,             1,             1,             1,             1, -41.5212668541
       22.175, 1.27559416176, -0.0835573653684, 2.51786994296, -0.0744740177412, -2.92357204269, -2.9016625594, -383.357895987, -5140.91127199, -1755.07041038, -5415.03919263, -811.413537327, 2.05808873003, -1519.25546858, 61.8853075962, -1481.38417171, 6.21751608616,  230.01065806, 6181.45004396, 1876.12465824, 5828.83096041,  821.64568543,             1,             1,             1,             1,             1,             1,             1,             1, -50.8100372112
         22.2, 0.795026394611, 0.0456841960152, 1.99795869466, 0.0354924677467, -2.85310478643, -2.97921487167, -377.862701293, -5865.66947924, -1864.82683594, -4500.19564596, -705.757272993, 1.57060563594, -1425.28878669, 17.1401547517, -2624.77720048, -0.937288028665, 226.715206652, 6524.13440537, 2255.86561792, 5797.46784738, 713.226457224,             1,             1,             1,             1,             1,             1,             1,             1, -47.7555402321
       22.225, 0.909251251528, 0.193678598731, 2.12802220604, 0.165078147284, -2.85815336292, -2.97154214927, -372.136104115, -6461.74578009, -2201.10806256, -4998.34862862, -664.128989318, 0.781280208849, -1195.77477477, -78.6354802977, -2066.43500588, -9.34828167965, 223.281054316, 7044.92673962, 2670.14242094, 5752.07726708, 667.500273943,             1,             1,             1,             1,             1,             1,             1,             1,  -47.64839551
        22.25, 1.68711431684, 0.355988385319, 2.92085658642, 0.323262644163, -2.9533896704, -2.85897877147, -365.954412077, -6949.10179396, -2408.90632041, -5156.65341643, -695.489840986, -0.208279278378, -1961.81132402, -201.466402757, -1570.06963531, -27.3918914512,  219.57260321, 7880.36679247, 2839.36939209, 5587.69026541, 697.395016187,             1,             1,             1,             1,             1,             1,             1,             1, -57.336289116
       22.275,   2.562757439, 0.492490480512, 3.84505221702, 0.47046256586, -3.08428307622, -2.69878164185, -359.688349721, -6941.22124465, -2547.3354802, -4778.36352823, -758.624636705, -0.898900640473, -3078.60005458, -283.676288744, -2121.34041047, -76.5606546831, 215.812177348, 8203.89239115, 2810.08933105, 5418.90191061, 797.742586596,             1,             1,             1,             1,             1,             1,             1,             1, -70.2776092556
         22.3, 3.01148176442, 0.603036731648, 4.31574269463, 0.591136052904, -3.15544685576, -2.60730198886, -353.646621687, -6926.83193224, -2604.1693248, -3526.79708426, -892.065235678, -1.2647313453, -2829.13213383, -305.165829152, -3551.12225403, -103.825687039, 212.186299194,  7918.0160158, 2753.01760174, 5235.63977893, 923.671144786,             1,             1,             1,             1,             1,             1,             1,             1, -80.9237127758
       22.325, 3.83651308184, 0.72631022257, 5.23614921998, 0.722754135684, -3.27757557778, -2.44575334854, -347.908157078, -6292.97460974, -2631.21244481, -3843.26513301, -974.564604779, -1.81413900572, -2654.93292221, -295.681233418, -3044.33098942, -82.3493358504, 208.741400844, 7212.63130887, 2705.15691689,   5055.603376, 979.298795817,             1,             1,             1,             1,             1,             1,             1,             1, -94.4910735646
        22.35, 4.88207971909, 0.904725827329, 6.40699012846, 0.905357075351, -3.43530983814, -2.22403760194, -342.506578693, -4660.47501099, -2600.74050196, -3816.20994994, -961.871810556, -2.71517268213, -3847.54349209, -283.221383444, -2369.65050848, -91.036930122, 205.496025998, 6297.40275676, 2646.32080987, 4689.14253124, 969.224093177,             1,             1,             1,             1,             1,             1,             1,             1, -110.584499159
       22.375, 5.55045394009, 1.12665252289, 7.10658995001, 1.12890036109, -3.53148373336, -2.0848365462, -337.811126007, -4116.50508597, -2632.58540948, -3153.68545582, -952.515296586, -3.81649667153, -3513.38780272, -474.885007892,  -2691.067433, -131.579877478, 202.670875884, 5615.91792622, 2733.22475958, 4297.32915994, 962.762935697,             1,             1,             1,             1,             1,             1,             1,             1, -120.040133143
         22.4, 6.15683491554, 1.32740454845, 7.77636390984, 1.32733790261, -3.60503508248, -1.96895465504, -333.394739417, -4513.0999008, -2421.85509299, -2203.02842424, -921.558824108, -5.17724952379, -2911.43883257, -983.52679867, -3590.36349306, -232.99983002, 200.007542795, 5644.51805981, 3020.16373735, 4108.87239419, 969.692352139,             1,             1,          1.05,             1,             1,             1,          1.05,             1, -131.81687668
       22.425,  6.4261757809, 1.50550316726, 8.09132473032,  1.4918323084, -3.64308213116, -1.90361745659, -329.250365109, -3669.76611783, -2528.33832394, -2531.46512846, -852.665229201, -6.33214002641, -4110.00670155, -1277.9396198, -3140.18595225, -273.703218473, 197.506046338, 5723.22385566, 3377.64430023, 3953.23156783, 924.281009526,             1,             1,          1.05,             1,             1,             1,          1.05,             1, -137.593567583
        22.45, 6.59788848618, 1.73451897632, 8.25638754004, 1.71618813008, -3.65996936192, -1.88003165758, -325.204569854, -3606.57007613, -2680.13775788, -2743.77720367, -750.857290387, -7.63679588154, -4241.17019796, -1515.85241254, -2437.25907553, -152.281895683, 195.058046164, 5786.41145706, 3607.69700054,  3626.1358052, 767.579106061,             1,             1,          1.05,             1,             1,             1,          1.05,             1, -135.278165914
       22.475,  6.9007207754, 1.95498565634, 8.60039662948,    1.94931371, -3.67478307011, -1.85246436681, -321.016597571, -4574.86634594, -2784.91083043, -2313.86669455, -567.915199713, -9.26650776283, -3502.69517157, -1694.44012683, -2947.97876507, -98.5991334282, 192.514126888, 6080.75556639, 3709.91895903,  3493.7777738, 582.498692436,             1,             1,           1.1,             1,             1,             1,           1.1,             1, -138.738531932
         22.5, 7.03637912452, 2.14398532523, 8.77295289697, 2.14843352562, -3.67620225732, -1.84097845122, -316.900021164, -4179.05312511, -2862.91687259, -1704.8076893, -450.502605834, -10.6647396425, -4325.83129362, -1815.36892457, -3473.52553005, -77.2246716224, 190.012220649, 6306.49450402, 3775.92925221, 3588.85979436, 464.637598523,             1,             1,           1.1,             1,             1,             1,           1.1,             1, -141.256836147
       22.525, 6.44578616896, 2.34064218961, 8.06081803188,   2.355864355, -3.58826562314, -1.98055941635, -313.109354577, -3552.87403804, -2944.08295806, -2349.93456139, -410.038298205, -11.7315200466, -4912.8045278, -1963.83402708, -3056.23789555, -76.1154191972, 187.709873015, 6317.39366545, 3893.49603067, 3583.12782266, 403.048668335,             1,             1,           1.1,          1.05,             1,             1,           1.1,          1.05, -129.572251983
        22.55, 6.19963401081,  2.5732524351, 7.75645717111, 2.60275490278, -3.52134504056, -2.08674477621, -308.977199918, -4587.74575202, -2959.32847456, -2863.50744943, -347.861745664, -13.1711103513, -4281.6554724, -2163.77814341, -2553.83140461, -75.1544289302, 185.188711609, 6576.20333986, 4003.27065461, 3590.37017196, 343.170884015,             1,             1,           1.1,          1.05,             1,             1,           1.1,          1.05, -119.413334754
       22.575, 6.13168734254, 2.78142127214, 7.65426027865, 2.82355313699, -3.47213408443, -2.15941572331, -304.558835104, -5508.18751384, -2945.27188835, -2418.43718778, -323.189743423, -14.6574564747, -3875.81011258, -2218.81162763, -3225.12515844, -83.1193236397, 182.488791668, 7146.49702245, 3963.34698242, 3743.39179557, 320.585276897,             1,             1,           1.1,          1.05,             1,             1,           1.1,          1.05, -115.854481478
